UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	57468	Gene	KCC2	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7CKCC2%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	1384	Gene	carnitine O-acetyltransferase	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7Ccarnitine%20O-acetyltransferase%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	6697	Gene	sepiapterin reductase	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7Csepiapterin%20reductase%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	2731	Gene	nonketotic hyperglycinemia	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7Cnonketotic%20hyperglycinemia%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	55902	Gene	acetate-CoA ligase	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7Cacetate-CoA%20ligase%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	158	Gene	ADSL	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7CADSL%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	107987479	Gene	CYP2D6	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7CCYP2D6%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	361	Gene	AQP4	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7CAQP4%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	24379	Gene	GAD67	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7CGAD67%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	2670	Gene	GFAP	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7CGFAP%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	4204	Gene	RTT	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7CRTT%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	938183	Gene	isocitrate dehydrogenase	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7Cisocitrate%20dehydrogenase%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	2569	Gene	GABRR1	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7CGABRR1%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	4908	Gene	neurotrophic factor	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7Cneurotrophic%20factor%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	887216	Gene	amino acid decarboxylase	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7Camino%20acid%20decarboxylase%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	6529	Gene	SLC6A1	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7CSLC6A1%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	218	Gene	ALDH3A1	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7CALDH3A1%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	4133	Gene	microtubule-associated protein 2	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7Cmicrotubule-associated%20protein%202%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	2916	Gene	metabotropic glutamate receptor 6	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7Cmetabotropic%20glutamate%20receptor%206%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	24592	Gene	Neurofibromatosis type 1	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7CNeurofibromatosis%20type%201%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	5805	Gene	6-pyruvoyltetrahydropterin synthase	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7C6-pyruvoyltetrahydropterin%20synthase%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	2078	Gene	ERG	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7CERG%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	1523	Gene	P100	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7CP100%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	51473	Gene	DCDC2	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7CDCDC2%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	414	Gene	ASD	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7CASD%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	219	Gene	ALDH1B1	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7CALDH1B1%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	7431	Gene	vimentin	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7Cvimentin%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	123142229	Gene	L-2	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7CL-2%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	23516	Gene	SLC39A14	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7CSLC39A14%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	2572	Gene	GAD65	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7CGAD65%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	10327	Gene	Aldehyde reductase	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7CAldehyde%20reductase%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	9856	Gene	KIAA0319	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7CKIAA0319%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	25824	Gene	PLP	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7CPLP%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	718	Gene	C3	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7CC3%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	54407	Gene	SLC38A2	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7CSLC38A2%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	123128123	Gene	LOC123128123	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7CLOC123128123%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	4204	Gene	methyl-CpG-binding protein 2	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7Cmethyl-CpG-binding%20protein%202%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	55532	Gene	SLC30A10	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7CSLC30A10%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	8140	Gene	SLC7A5	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7CSLC7A5%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	114787	Gene	GRIN1	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7CGRIN1%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	40188	Gene	gamma-aminobutyric acid transaminase	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7Cgamma-aminobutyric%20acid%20transaminase%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0268631	Disease	SSADH Deficiency	NCBI:protein-coding	2554	Gene	GABRA1	0.000036944	https://www.biovista.com/db/link/%5B%5B%22Disease%7CSSADH%20Deficiency%22%5D,%20%5B%22Gene%7CGABRA1%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0751882	Disease	Congenital Myasthenic Syndrome	NCBI:protein-coding	23607	Gene	CMS	0.00249344	https://www.biovista.com/db/link/%5B%5B%22Disease%7CCongenital%20Myasthenic%20Syndrome%22%5D,%20%5B%22Gene%7CCMS%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0751882	Disease	Congenital Myasthenic Syndrome	MeSH	D011950	Gene	Receptors, Cholinergic	0.000296638	https://www.biovista.com/db/link/%5B%5B%22Disease%7CCongenital%20Myasthenic%20Syndrome%22%5D,%20%5B%22Gene%7CReceptors,%20Cholinergic%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0751882	Disease	Congenital Myasthenic Syndrome	MeSH	D011950	Gene	AcetylCholine Receptor	0.000262123	https://www.biovista.com/db/link/%5B%5B%22Disease%7CCongenital%20Myasthenic%20Syndrome%22%5D,%20%5B%22Gene%7CAcetylCholine%20Receptor%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0751882	Disease	Congenital Myasthenic Syndrome	MeSH	D003091	Gene	Colistin	0.000186565	https://www.biovista.com/db/link/%5B%5B%22Disease%7CCongenital%20Myasthenic%20Syndrome%22%5D,%20%5B%22Gene%7CColistin%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0751882	Disease	Congenital Myasthenic Syndrome	NCBI:protein-coding	43	Gene	acetylcholinesterase	0.000160446	https://www.biovista.com/db/link/%5B%5B%22Disease%7CCongenital%20Myasthenic%20Syndrome%22%5D,%20%5B%22Gene%7Cacetylcholinesterase%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0751882	Disease	Congenital Myasthenic Syndrome	NCBI:protein-coding	5358	Gene	PLS3	0.000125931	https://www.biovista.com/db/link/%5B%5B%22Disease%7CCongenital%20Myasthenic%20Syndrome%22%5D,%20%5B%22Gene%7CPLS3%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0751882	Disease	Congenital Myasthenic Syndrome	MeSH	D011978	Gene	Receptors, Nicotinic	0.000123133	https://www.biovista.com/db/link/%5B%5B%22Disease%7CCongenital%20Myasthenic%20Syndrome%22%5D,%20%5B%22Gene%7CReceptors,%20Nicotinic%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0751882	Disease	Congenital Myasthenic Syndrome	NCBI:protein-coding	285489	Gene	DOK7	0.000123133	https://www.biovista.com/db/link/%5B%5B%22Disease%7CCongenital%20Myasthenic%20Syndrome%22%5D,%20%5B%22Gene%7CDOK7%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0751882	Disease	Congenital Myasthenic Syndrome	NCBI:ncRNA	497258	Gene	BDNF	0.0000988793	https://www.biovista.com/db/link/%5B%5B%22Disease%7CCongenital%20Myasthenic%20Syndrome%22%5D,%20%5B%22Gene%7CBDNF%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0751882	Disease	Congenital Myasthenic Syndrome	NCBI:protein-coding	9272629	Gene	fertility restorer	0.0000904839	https://www.biovista.com/db/link/%5B%5B%22Disease%7CCongenital%20Myasthenic%20Syndrome%22%5D,%20%5B%22Gene%7Cfertility%20restorer%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0751882	Disease	Congenital Myasthenic Syndrome	NCBI:protein-coding	8292	Gene	COLQ	0.0000904839	https://www.biovista.com/db/link/%5B%5B%22Disease%7CCongenital%20Myasthenic%20Syndrome%22%5D,%20%5B%22Gene%7CCOLQ%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0751882	Disease	Congenital Myasthenic Syndrome	NCBI:protein-coding	627	Gene	brain-derived neurotrophic factor	0.0000876854	https://www.biovista.com/db/link/%5B%5B%22Disease%7CCongenital%20Myasthenic%20Syndrome%22%5D,%20%5B%22Gene%7Cbrain-derived%20neurotrophic%20factor%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0751882	Disease	Congenital Myasthenic Syndrome	NCBI:protein-coding	850689	Gene	CMS1	0.0000876854	https://www.biovista.com/db/link/%5B%5B%22Disease%7CCongenital%20Myasthenic%20Syndrome%22%5D,%20%5B%22Gene%7CCMS1%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0751882	Disease	Congenital Myasthenic Syndrome	NCBI:protein-coding	7124	Gene	TNF	0.0000802228	https://www.biovista.com/db/link/%5B%5B%22Disease%7CCongenital%20Myasthenic%20Syndrome%22%5D,%20%5B%22Gene%7CTNF%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0751882	Disease	Congenital Myasthenic Syndrome	NCBI:protein-coding	4593	Gene	MUSK	0.0000783572	https://www.biovista.com/db/link/%5B%5B%22Disease%7CCongenital%20Myasthenic%20Syndrome%22%5D,%20%5B%22Gene%7CMUSK%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0751882	Disease	Congenital Myasthenic Syndrome	NCBI:protein-coding	5913	Gene	RAPSN	0.0000699618	https://www.biovista.com/db/link/%5B%5B%22Disease%7CCongenital%20Myasthenic%20Syndrome%22%5D,%20%5B%22Gene%7CRAPSN%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0751882	Disease	Congenital Myasthenic Syndrome	NCBI:protein-coding	106390267	Gene	LOC106390267	0.0000643648	https://www.biovista.com/db/link/%5B%5B%22Disease%7CCongenital%20Myasthenic%20Syndrome%22%5D,%20%5B%22Gene%7CLOC106390267%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0751882	Disease	Congenital Myasthenic Syndrome	NCBI:protein-coding	375790	Gene	AGRIN	0.0000615664	https://www.biovista.com/db/link/%5B%5B%22Disease%7CCongenital%20Myasthenic%20Syndrome%22%5D,%20%5B%22Gene%7CAGRIN%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0751882	Disease	Congenital Myasthenic Syndrome	NCBI:protein-coding	41930	Gene	hemoglobin	0.0000578351	https://www.biovista.com/db/link/%5B%5B%22Disease%7CCongenital%20Myasthenic%20Syndrome%22%5D,%20%5B%22Gene%7Chemoglobin%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0751882	Disease	Congenital Myasthenic Syndrome	NCBI:protein-coding	3569	Gene	IL6	0.0000569022	https://www.biovista.com/db/link/%5B%5B%22Disease%7CCongenital%20Myasthenic%20Syndrome%22%5D,%20%5B%22Gene%7CIL6%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0751882	Disease	Congenital Myasthenic Syndrome	NCBI:protein-coding	814827	Gene	OTP85	0.0000559694	https://www.biovista.com/db/link/%5B%5B%22Disease%7CCongenital%20Myasthenic%20Syndrome%22%5D,%20%5B%22Gene%7COTP85%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0751882	Disease	Congenital Myasthenic Syndrome	NCBI:protein-coding	19228	Gene	PPR	0.0000541038	https://www.biovista.com/db/link/%5B%5B%22Disease%7CCongenital%20Myasthenic%20Syndrome%22%5D,%20%5B%22Gene%7CPPR%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0751882	Disease	Congenital Myasthenic Syndrome	NCBI:protein-coding	3553	Gene	IL1B	0.0000513053	https://www.biovista.com/db/link/%5B%5B%22Disease%7CCongenital%20Myasthenic%20Syndrome%22%5D,%20%5B%22Gene%7CIL1B%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0751882	Disease	Congenital Myasthenic Syndrome	NCBI:protein-coding	5913	Gene	RAPSYN	0.0000503725	https://www.biovista.com/db/link/%5B%5B%22Disease%7CCongenital%20Myasthenic%20Syndrome%22%5D,%20%5B%22Gene%7CRAPSYN%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0751882	Disease	Congenital Myasthenic Syndrome	NCBI:protein-coding	2673	Gene	GFPT1	0.0000503725	https://www.biovista.com/db/link/%5B%5B%22Disease%7CCongenital%20Myasthenic%20Syndrome%22%5D,%20%5B%22Gene%7CGFPT1%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
UMLS:Disease or Syndrome:MSH	C0751882	Disease	Congenital Myasthenic Syndrome	NCBI:protein-coding	6647	Gene	SOD	0.0000503725	https://www.biovista.com/db/link/%5B%5B%22Disease%7CCongenital%20Myasthenic%20Syndrome%22%5D,%20%5B%22Gene%7CSOD%22%5D%5D?strength-weight-map=%257B%2522MEDLINE_STRENGTH_AB%2522:1.0,%2522HPO%2522:100.0%257D
